DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2012,3.13,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2013,3.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2014,2.73,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2015,2.44,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2016,2.72,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2017,2.74,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2018,2.76,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2019,2.92,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2020,2.91,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2021,0.22,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,JP,2022,0.19,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2005,8.71,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2006,8.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2007,1.16,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2008,1.05,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2009,0.76,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2010,0.69,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2011,0.5,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2012,0.53,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2013,0.5,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2014,0.45,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2015,0.41,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2016,7.5,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2017,8.8,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2018,8.48,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2019,6.51,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2020,3.52,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,KR,2021,3.22,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2009,0.27,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2010,0.13,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2013,0.02,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2014,0.01,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2022,0.08,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LT,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LU,2021,0,u,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LU,2023,0,e,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,LV,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,ME,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,ME,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,ME,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MK,2022,0.34,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2012,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2013,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2014,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2016,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2022,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,MT,2023,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2008,0.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2009,0.24,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2011,0.03,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2012,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2013,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2014,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NL,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2009,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2010,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2011,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2012,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2013,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2014,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,NO,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2005,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2006,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2010,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2011,0.01,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2012,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2013,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2014,0.02,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2015,0.03,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2016,0.04,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2018,0.06,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2020,0.06,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2021,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2022,0.27,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PL,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2007,0.45,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2008,0.78,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2009,0.64,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2010,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2016,1.45,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2022,0.7,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2023,0.34,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,PT,2024,0.88,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2016,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2022,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RO,2023,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2016,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2022,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2023,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,RS,2024,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2007,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2009,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2011,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2013,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SE,2023,0.05,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2008,0.21,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2009,0.31,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2010,0.27,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2011,0.27,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2012,0.09,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2013,0.43,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2014,0.36,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2015,0.49,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2016,0.58,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2017,0.82,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2018,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2019,0.74,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2020,0.76,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2021,0.92,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SI,2024,0.3,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2005,0.3,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2006,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2007,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2014,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,SK,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,TR,2024,0.53,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2007,0.03,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2009,0.46,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2010,0.25,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2011,0.22,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2012,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2013,0.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2014,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2015,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2016,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2017,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C264,UK,2018,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2006,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2007,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2013,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,AT,2023,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BA,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BA,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BA,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2012,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2013,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2014,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BE,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2006,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2007,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2012,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2013,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2014,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,BG,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2012,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2013,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2014,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CY,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CZ,2005,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CZ,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,C268,CZ,2011,0,,
